timestamp,open,high,low,close,volume
2024-11-03 13:29:57.299724000,45000.0,46022.01,44238.81,45449.27,1136330.833
2024-11-03 13:44:57.325409664,45449.27,46102.43,44728.98,45323.93,1218454.6805
2024-11-03 13:59:57.351095329,45323.93,46016.26,45289.88,45915.19,871790.227
2024-11-03 14:14:57.376780993,45915.19,47648.09,45854.27,47335.82,2225964.1204
2024-11-03 14:29:57.402466658,47335.82,47356.3,46742.87,47115.34,1724209.5681
2024-11-03 14:44:57.428152322,47115.34,47465.46,46798.98,46896.07,1841515.9655
2024-11-03 14:59:57.453837987,46896.07,48525.24,46808.76,48401.93,1079206.5568
2024-11-03 15:14:57.479523651,48401.93,49359.21,48051.82,49151.8,1957392.6545
2024-11-03 15:29:57.505209316,49151.8,49556.8,47134.0,48693.84,1318208.6923
2024-11-03 15:44:57.530894980,48693.84,50590.3,48634.26,49226.7,1314467.6867
2024-11-03 15:59:57.556580645,49226.7,49517.15,48564.51,48774.3,1215758.8087
2024-11-03 16:14:57.582266309,48774.3,49036.94,48097.29,48324.01,1572744.8803
2024-11-03 16:29:57.607951974,48324.01,48580.8,47998.53,48560.52,892440.0492
2024-11-03 16:44:57.633637639,48560.52,49308.96,46302.88,46739.6,1148205.8095
2024-11-03 16:59:57.659323303,46739.6,47158.84,44944.81,45156.92,2324581.5489
2024-11-03 17:14:57.685008968,45156.92,45350.45,44061.99,44654.35,859587.4824
2024-11-03 17:29:57.710694632,44654.35,45012.81,43744.85,43761.41,1764004.7704
2024-11-03 17:44:57.736380297,43761.41,44515.45,43720.39,44040.0,776499.4452
2024-11-03 17:59:57.762065961,44040.0,44108.32,42960.24,43250.23,1179740.812
2024-11-03 18:14:57.787751626,43250.23,43399.55,41762.29,42048.53,2600503.5405
2024-11-03 18:29:57.813437290,42048.53,43908.03,41968.52,43302.45,2680490.2199
2024-11-03 18:44:57.839122955,43302.45,43526.21,43009.78,43110.61,559287.1388
2024-11-03 18:59:57.864808619,43110.61,43663.23,43053.3,43172.27,1177516.9222
2024-11-03 19:14:57.890494284,43172.27,43902.13,41466.72,41962.91,2377721.8817
2024-11-03 19:29:57.916179949,41962.91,42273.21,41264.49,41512.08,2371129.4738
2024-11-03 19:44:57.941865613,41512.08,42264.38,40965.01,41608.0,2117983.8861
2024-11-03 19:59:57.967551278,41608.0,41965.46,40343.6,40664.93,2567112.2569
2024-11-03 20:14:57.993236942,40664.93,41139.91,40480.56,40975.6,1174896.7861
2024-11-03 20:29:58.018922607,40975.6,41032.14,40243.46,40490.38,2247114.1571
2024-11-03 20:44:58.044608271,40490.38,40946.51,40074.46,40259.04,1154585.755
2024-11-03 20:59:58.070293936,40259.04,40845.9,39173.99,39781.74,941482.5651
2024-11-03 21:14:58.095979600,39781.74,41293.43,39334.74,41287.7,1330767.2084
2024-11-03 21:29:58.121665265,41287.7,42075.16,40989.34,41281.3,901464.3166
2024-11-03 21:44:58.147350929,41281.3,41489.16,40214.72,40421.98,2225852.9332
2024-11-03 21:59:58.173036594,40421.98,41191.22,40069.62,41097.47,912445.7439
2024-11-03 22:14:58.198722259,41097.47,41346.4,39647.42,40111.18,1800301.4041
2024-11-03 22:29:58.224407923,40111.18,40344.23,39861.77,40284.29,1880370.9934
2024-11-03 22:44:58.250093588,40284.29,40955.75,38284.57,38741.09,1764875.3862
2024-11-03 22:59:58.275779252,38741.09,38947.89,37678.91,37730.68,2399703.4597
2024-11-03 23:14:58.301464917,37730.68,38105.22,37146.22,37884.82,1917553.6353
2024-11-03 23:29:58.327150581,37884.82,38757.8,37385.18,38454.02,910802.8769
2024-11-03 23:44:58.352836246,38454.02,38719.08,38360.7,38591.72,1342951.4911
2024-11-03 23:59:58.378521910,38591.72,38746.14,37639.68,38508.36,1216343.1987
2024-11-04 00:14:58.404207575,38508.36,39056.86,37615.0,38283.06,1161033.5587
2024-11-04 00:29:58.429893239,38283.06,38492.13,36572.67,37173.46,1555226.5164
2024-11-04 00:44:58.455578904,37173.46,37257.17,36517.57,36648.02,1624521.212
2024-11-04 00:59:58.481264569,36648.02,37148.57,36122.15,36317.93,1427544.8571
2024-11-04 01:14:58.506950233,36317.93,37103.23,35921.97,37100.21,1355624.8342
2024-11-04 01:29:58.532635898,37100.21,37734.52,36649.23,37362.49,2303798.9871
2024-11-04 01:44:58.558321562,37362.49,37594.95,35872.48,36074.35,2735058.6206
2024-11-04 01:59:58.584007227,36074.35,36697.58,35820.98,36315.44,1678858.7608
2024-11-04 02:14:58.609692891,36315.44,36583.34,35927.85,36043.42,746677.0231
2024-11-04 02:29:58.635378556,36043.42,36267.38,35118.65,35565.37,1259003.1381
2024-11-04 02:44:58.661064220,35565.37,36284.91,35332.06,36009.98,2368916.4253
2024-11-04 02:59:58.686749885,36009.98,37107.57,35906.66,36767.33,1123857.1569
2024-11-04 03:14:58.712435549,36767.33,37497.53,36474.37,37465.95,1620225.6315
2024-11-04 03:29:58.738121214,37465.95,37993.81,36715.97,36849.76,2114462.4601
2024-11-04 03:44:58.763806879,36849.76,36979.14,36580.74,36630.06,824806.4851
2024-11-04 03:59:58.789492543,36630.06,37028.93,36509.37,36881.22,573527.1185
